,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
82,US,106740,R27YN77RE11XHO,B00K8HMHCE,575505209,Swiss Legend Men's 10068-03 Commander II Analog Display Swiss Quartz Blue Watch,Watches,4,2,2,N,Y,but I like it,The size and thickness is Huge. the color is eye Popping.The band is durable and ridged . the only problem I have is that it doesn't glow to mush in the dark. but I like it,2015-08-31
83,US,42795523,RW45AV6JXQPUN,B001DK6OKQ,79293794,Stuhrling Original Men's 219.331657 Symphony Eternity Monterey Swiss Quartz Date Watch,Watches,3,0,0,N,N,Three Stars,the band broke in first week,2015-08-31
84,US,10564575,R2ISDC90DZMHFM,B0094PS284,842528710,LuckyStore 14mm 5X Watch Band Stainless Steel Spring Bars Strap Link Pin Watchmaker New,Watches,5,0,0,N,Y,14mm watch pin,"This is exactly what I was looking for!  I fixed my watch band and haven't been happier!  I didn't need 5, but the extra 4 may come in handy.",2015-08-31
85,US,2239679,R1WVL1E6FMSFR4,B00FDLB2S0,992050854,red line Men's RL-50042-YG-01 Stealth Chronograph Black Textured Dial Black Silicone Watch,Watches,5,0,0,N,Y,Five Stars,PERFECT,2015-08-31
86,US,43807131,RGQ1YQSNQ3LE5,B00EVPMC88,516415826,"Seiko Men's SNKL43 ""Seiko 5"" Stainless Steel Automatic Watch",Watches,4,0,0,N,Y,Good seiko 5,"A great automatic, but I give it 4 stars for being too conservative with its small size and the blue is dark and more of a navy color unless light is shining on it and reflecting. Other than that, like all based seiko 5s, it looks great on a Nato strap. I have this bad boy setup on a brown leather strap with a deployable clasp which looks very similar to the Omega Seamaster Aqua Terra. A great watch that can be worn in almost any occasion except when swimming",2015-08-31
87,US,7189800,RE73CRP4JKXW1,B00G2R7E3Q,131804424,Invicta Men's 14640 I-Force Analog Display Japanese Quartz Black Watch,Watches,1,0,0,N,Y,Disappointed by the huge size of it,"Disappointed by the huge size of it, although yes they say in the specs it's a 52&#34; etc...<br />Sent it back. The taxes and p&p cost made me pay for it again.",2015-08-31
88,US,15305006,R2EQL1V1L6E0C9,B004LURNO6,892860326,Nemesis #HST-K Unisex Black Wide Leather Cuff Wrist Watch Band,Watches,5,0,0,N,Y,Five Stars,Love it,2015-08-31
89,US,107342,RZOQUM3M5CAVH,B005OT1POW,202690497,Tommy Hilfiger  Women's 1781145 Sport Stainless Steel  Watch,Watches,5,0,0,N,Y,Five Stars,Cool,2015-08-31
90,US,138028,RRJBEIAITDLAQ,B007LPRLXG,973233011,GUESS U17531G1 - Bold and Sporty Watch Silver,Watches,2,0,0,N,N,"i received watch in good condition, however he battery was not working and ...","first:<br />i received watch in good condition, however he battery was not working and i changed the battery<br />second:<br />i tried the watch to my hand but unfortunately was not amazing, it is for old ppl more than youth. i am looking to change the model .<br />i dont know if i can change irt from guess agent in Scotland/Edinburgh or not.",2015-08-31
91,US,52229317,R6EMI5RKW73N3,B00QK2HAFK,78116254,Armitron Men's 20/5048 Day/Date Function Dial Croco-Grain Leather Strap Watch,Watches,4,1,2,Y,N,Great Watch for the Price,"This is a good looking men's watch that would go well with most outfits, though it's leather strap pushes it to a more dressy watch. It's a simple watch with a day and date window. It is luminescent on the hour marks but not on the watch hands themselves, which is a little weird.<br /><br />I would be curious to see how long the battery lasts. Aside from the watch band wearing out, that would be the weakest part of this watch in the long term.",2015-08-31
92,US,44293218,R12NA6QEKA1PRI,B003X11UFM,790174403,Stuhrling Original Men's 238.321K43 Ascot Newberry Analog Swiss Quartz Brown Leather Watch,Watches,3,3,3,N,Y,"Great looks, medium quality",It's a great looking product. One of the best watches I have ever seen. The quality is mediocre but that's alright. Just keep it out of water as much as possible and the leather should hold up alright.,2015-08-31
93,US,3669388,R2M6EF6NI4VV6I,B00A6OEWA4,985088364,AMPM24 Men's Hand-winding Mechanical Watch Black Leather Watchband Skeleton PMW069,Watches,4,0,0,N,Y,Four Stars,Good value product,2015-08-31
94,US,51897929,R2H287IH770TN7,B006QAX906,957756572,Gotham Men's Silver-Tone Ultra Thin Railroad Open Face Quartz Pocket Watch # GWC15022S,Watches,5,0,0,N,Y,Looks good.,Looks good. Not bulky. Keeps good time.,2015-08-31
95,US,48880662,R19SU6JVQQA05B,B00BS8U8PU,132047116,Casio Unisex MRW200H-2BV Neo-Display Black Watch with Resin Band,Watches,5,0,0,N,Y,Five Stars,good,2015-08-31
96,US,39984561,R561PSHO7D095,B001F0PTNM,670846500,Hadley-Roma Men's MSM881RB-170 17-mm Brown Oil-Tan Leather Watch Strap,Watches,5,0,0,N,Y,Great leather watch band.,This is my 3rd Hadley Roma leather watch band. Others lasted 3+ years. Great quality and design at a good price.,2015-08-31
97,US,17141249,RUITIQHK33YXJ,B00Q7DETQU,763436398,Michael Kors Petite Silvertone Darci Watch,Watches,5,0,0,N,Y,petite watch - goes great with my engagement ring,"Gorgeous, petite watch - goes great with my engagement ring ;-)",2015-08-31
98,US,29140914,R21BZGZC61EB1G,B00LW3RP0W,198443125,Timex Expedition Rugged Metal Watch,Watches,4,0,0,N,Y,Four Stars,heavier than expected,2015-08-31
99,US,13522420,R3DAVEPM00VF7N,B005OT1POW,202690497,Tommy Hilfiger  Women's 1781145 Sport Stainless Steel  Watch,Watches,5,0,0,N,Y,Five Stars,All perfect!,2015-08-31
100,US,23038524,R8FSO1AWW1LCG,B00WYQBFAM,380623202,Dasone D0014 Women's Quartz White Ceramic Watches with Colorful Diamond Bezel,Watches,3,0,0,N,Y,poor band,I got this watch on June 8th . I wore it for three weeks and the watch band fell apart. I called Amazon about the repair and was told  I had to call the seller as the warranty does not cover the band. I have never  had a ceramic watch band thus  I  have never had this problem. The watch is beautiful but it servers no purpose if the band is no good. I will try to call the seller for repair.,2015-08-31
101,US,15082116,R3USZQZ3BQBZ2O,B00KW20B2I,890826582,Tissot Men's T0954173603700 Rose Gold-Tone Chronograph Watch with Brown Leather Band,Watches,5,5,5,N,Y,Beautiful watch,This is an impressive timepiece that's ready for the business world.,2015-08-31
102,US,5721815,R1NIU5MJ7220B,B0044QZF3I,256154425,Armitron Sport Men's 49mm Digital Chronograph Black Strap Watch,Watches,5,0,0,N,Y,Cheap and Very Reliable Product,This product really surpassed my expectation. It was able to perform very well for me. I used it for my US Army Basic training and AIT. It never disappointed me and it was able to remain sturdy even after a series of rugged use. I highly recommend this product.,2015-08-31
103,US,10090668,R9Q26800QFED6,B00HLG7YF0,297856711,Unisex Fashion Sport Watch Multifunction Multi-colour Led LAnalog Digital Waterproof Alarm Wristwatch,Watches,5,0,0,N,Y,Good Watch!,Love the Watch. Good Deal and works Good.. :-),2015-08-31
104,US,48277206,R3JMWT72GVVF5Y,B00JK0KUU6,807438629,Geneva Cat Face With Ears Watch - Mint!,Watches,1,0,0,N,Y,Ugly !,"It is so cheap and gaudy, I will never wear it.  It was misrepresented in the picture and description. The picture is darling but the real thing is beyond cheap.  It will go into the thrift shop donation pile.",2015-08-31
105,US,48412849,R2KIF2PKAWS9BL,B00SI0QV8Y,433284049,MK6162 Michael Kors Runway Gold-Tone Ladies Watch,Watches,5,0,0,N,Y,It's beautiful and nice color,I bought surprised watch  gift for my daughter. It's beautiful and nice color. She really likes it.,2015-08-31
106,US,646967,R3DCF9YRPRETF2,B005C8FISY,52010592,Tissot Men's T0494071603100 PR 100 Silver Automatic Dial Watch,Watches,5,1,2,N,Y,Five Stars,A beautiful and precision automatic watch。,2015-08-31
107,US,23544930,RP4O7PKO00PYR,B00B2I167K,821569073,Timex Unisex Weekender Analog Quartz Watch,Watches,1,0,2,N,Y,One Star,Didn't like,2015-08-31
108,US,32866903,R1SQ6DG8WIMRFE,B001VEHYXK,317287750,Seiko Wall Clock Silver-Tone Metallic Case Luminous  Numerals,Watches,4,0,0,N,Y,Clock for the dark nights...,works good so far.,2015-08-31
109,US,8064648,R2SR3FLX8SY3NN,B00BBFZAHG,455749273,Ceramic Bezel Insert for Rolex Sea-dweller Deep Sea,Watches,5,0,0,N,Y,Five Stars,Great,2015-08-31
110,US,37964480,ROTMOS6XZCX33,B00O4DMXUY,933758057,WobL - Pink 8 Alarm Vibrating Reminder Watch,Watches,1,0,0,N,Y,Didn't last long.,Stopped working after one week. Have no idea why. Will try to return or exchange.,2015-08-31
111,US,18123821,R3U4PEJUIZ24ZV,B002FQKARA,213755938,Invicta Watch Sizing Tool,Watches,5,0,0,N,Y,Five Stars,handy,2015-08-31
112,US,12396873,R3PBJ2Y9KO9WP3,B00VLXPQ2C,324224204,Women Luxury Luminous Stainless Steel Roman Number Calendar Date Quartz Watches Gold,Watches,3,0,0,N,Y,Three Stars,Love fits good use it every day.,2015-08-31
113,US,23348127,R2B7FNYBA7J0KD,B00IOOB1RU,394792547,Casio Men's STB-1000-1CF OmniSync Sports Gear Bluetooth Fitness Smartwatch,Watches,5,0,0,N,Y,Five Stars,good,2015-08-31
114,US,28839974,R1SNO5Z4F1D9DU,B00REDWYOG,465464190,Invicta Men's 17946 Russian Diver Analog Display Swiss Quartz Black Watch,Watches,5,1,1,N,Y,"I'm late getting to the party, but after discovering ...","I'm late getting to the party, but after discovering Invicta watches I just can't get enough of them. There is a watch for every situation from dress to casual. After acquiring several of these in a short time, I can honestly say that I have not been let down in style or performance. I don't think I'll ever buy another watch that isn't an Invicta!!!!!",2015-08-31
115,US,10579129,R1PY20MKL4814U,B00KYSYOTQ,778129504,Skagen Men's Ancher Silvertone Watch with Genuine Brown Leather Strap & Blue Dial,Watches,1,2,5,N,Y,"Terrible band, and don't think you can replace it","The photo provided of this watch badly distorts the color of the band, which is in fact much lighter than pictured. It is so light, in fact, that it practically blends into my skin when wearing it. But, I can just replace it for a few bucks, right? Wrong. Skagen apparently uses a proprietary design for their watch bands, and they also don't sell replacements to third party dealers. As far as I can gather I would have to send the watch to them and pay whatever sum they demand just to get a reasonable-looking band.<br /><br />Save yourself the aggravation: Do not buy this watch, or any other produced by Skagen for that matter.",2015-08-31
116,US,48225668,RWSHUV9I5L6LK,B00GN55UVA,557831183,Skagen Women's SKW2184 Leonora Stainless Steel Mesh Watch,Watches,5,0,0,N,Y,Beautifulwatch. Love Skagen watches,"Beautiful watch. Love Skagen watches, hope they'll keep up the quality now the firm's sold. Have had several compliments on the watch.",2015-08-31
117,US,52647169,R13XE6EXBYB64H,B00MXT06LY,350997286,Akribos XXIV Women's AK765YG Impeccable Gold-Tone Stainless Steel Watch,Watches,1,0,0,N,Y,Buy this watch if you want a green wrist,"Don't buy this watch.  It looked fine when it arrived, but back of watch has already begun to corrode.  The wrist band turns my wrist green.",2015-08-31
118,US,37492909,R21C5O1HLWDIAT,B0096LPCEI,589701682,AMPM24 White Leather Transparent Dial Fashion Lady Girl Wrist Quartz Watch Gift WAA025,Watches,3,0,0,N,Y,Three Stars,the dial looks so big compare to this iamge,2015-08-31
119,US,45523345,R1XYL7IA0DA5JQ,B00LX1HP76,191279566,Casio Men's PRG-270B-1CR PRO TREK Aviator Black Watch,Watches,5,0,0,N,Y,Five Stars,very good.,2015-08-31
120,US,33906593,RMDH06TI3V166,B0031NWRUY,802822138,Fossil Fossil Ladies Multi-Function White Ceramic Watch,Watches,5,0,0,N,Y,Five Stars,Beautiful watch!  Great seller!,2015-08-31
121,US,51355257,R3KRN6QDSLOO2E,B00MLXG8WI,490595422,Timex Kids' TW7B998009J My First Timex Silver-Tone Watch with Blue Nylon Band,Watches,1,1,1,N,Y,One Star,Battery or watch died less than 2 days after opening.,2015-08-31
122,US,49853724,R1LY0HLSYWC0AP,B00IAXXSDA,33837300,Picard & Cie Eleanor Ladies Watch,Watches,5,0,0,N,N,Beautiful watch with great quality,I bought one of these watches in blue and although it is big that is the trend right now.  It is definitely not cheap looking as the previous reviewer stated.  It is a gorgeous watch with beautiful colors.  I am not sure what she was looking for but I completely disagree with her review.,2015-08-31
123,US,45945737,R1U7DAPJF4N40N,B002HAW5JA,418729789,Caddy Bay Collection Black Carbon Fiber Glass Top Watch Case Holds 10 Large Watches,Watches,5,0,0,N,Y,Five Stars,I like it!!,2015-08-31
124,US,50435336,R52KP0CQDNGOE,B00BHQU0PG,553479290,"Seiko Men's SKA605 KINETIC ""Amazon Exclusive"" Black Ion-Plated Stainless Steel Watch",Watches,5,0,0,N,Y,Love it,"Love the looks, love the style..... it's a Seiko.",2015-08-31
125,US,28289034,R2HBBF3CBVZID9,B00QIJ6HW2,586690704,Timex Unisex TW2P62400 Weekender Chrono Oversize Blue/Cream/Brown Striped Slip-Thru Nylon Strap Watch,Watches,5,0,0,N,Y,"TIMEX known by no other name but TIMEX, by the way what time is it ?","It was a gift, I happen to like watches especially with many dials (which I will never figure out) I hope the receipiant may have that ability.<br />The Band is cool looking, so the dial and the band were meant for each other.A truly good looking time piece and well made by a company who has been doing this for many years.If you haven't guessed that name as yet I will now tell you,  &#34;TIMEX&#34;, the price is right, get yourself one.",2015-08-31
126,US,48969849,R2GFLOB2R8LRP,B00LO7RPQ0,594652114,Armani Exchange Women's AX4321  Gold  Watch,Watches,5,0,0,N,Y,Five Stars,I love love love this watch it's beautiful!!,2015-08-31
127,US,10626,R2R3E44BG73F4Q,B00OKYMY5Q,656606560,Victorinox Men's 249085 Original XL Swiss Quartz Watch With Black Nylon Band,Watches,4,0,0,N,Y,It must have been sitting around for years for the battery to go bad that quick,Had it 2 mos and the battery dies. do they think i'm going to send it in for warranty or just go get a new battery. It must have been sitting around for years for the battery to go bad that quick. Buyer beware : great watch old battery,2015-08-31
128,US,7071360,R31BA2CFX48DP2,B00HIYT4CG,972814622,Retro World Map Womens Quartz Wrist Watch Brown,Watches,4,0,0,N,Y,Not very practical but all in all a good buy.,So the watch stopped working almost as soon as I got it but it's so cute that sometimes I'll just wear it as a fashion accessory.  Not very practical but all in all a good buy.,2015-08-31
129,US,3510146,R3005Z9KBYC2NC,B00DUW31ZG,334135945,Casio GD110-2CR 55mm Blue Plastic Band & Case Men's Watch,Watches,5,0,0,N,Y,Five Stars,Its a great watch love tge color,2015-08-31
130,US,17750441,R3HEV96RGXGF16,B0053QPKM4,207465168,Casio F108WH Water Resistant Digital Red Resin Strap Watch,Watches,5,0,0,N,Y,Casio red watch,"10 years old loved it.  Easy to use, water resistant, alarm, chronograph and has a light.",2015-08-31
